moving_param,concepts_count,axioms_count,prob_axioms_count,time_mean,time_std,iters_mean,iters_time_mean
concepts_count,10,10,10,0.012018203735351562,0.003247701020620352,2.5,
concepts_count,11,10,10,0.014796566963195801,0.0052183447359581475,2.9,
concepts_count,12,10,10,0.014722347259521484,0.0037540127382197754,4.3,0.0020057215955522328
concepts_count,13,10,10,0.011737704277038574,0.004116046393101896,3.3,
concepts_count,14,10,10,0.016367340087890626,0.005545099160523609,4.3,0.0020848993460337324
concepts_count,15,10,10,0.014835524559020995,0.007461388721347995,4.1,
concepts_count,16,10,10,0.01524813175201416,0.003577301244856206,4.3,0.0020710015296936035
concepts_count,17,10,10,0.013146638870239258,0.003754057597765619,4.2,0.0017799973487854005
concepts_count,18,10,10,0.010666298866271972,0.002832704972211608,3.2,
concepts_count,19,10,10,0.011256790161132813,0.0016066123600421488,3.8,0.001665925184885661
concepts_count,20,10,10,0.01225874423980713,0.002906657537688654,3.7,
concepts_count,21,10,10,0.011507964134216309,0.0032315352865449603,4.2,0.0015849828720092773
concepts_count,22,10,10,0.011925244331359863,0.003036629219448623,4.6,0.0015852340062459309
concepts_count,23,10,10,0.009858989715576172,0.002250156308795188,3.1,
concepts_count,24,10,10,0.011574029922485352,0.0025847287647014646,4.2,0.0015489971637725828
concepts_count,25,10,10,0.01055455207824707,0.0035280630944814696,3.4,
concepts_count,26,10,10,0.009777283668518067,0.0027017714222310582,3.1,
concepts_count,27,10,10,0.010771608352661133,0.0017621494187907909,3.8,0.0015232435862223305
concepts_count,28,10,10,0.009802007675170898,0.0025161346920180108,3.1,
concepts_count,29,10,10,0.013397026062011718,0.005943527988124537,4.2,
concepts_count,30,10,10,0.011287999153137208,0.0022652046190380346,3.7,0.00165984312693278
concepts_count,31,10,10,0.015451145172119141,0.003960689101082766,4.2,0.0021080128351847333
concepts_count,32,10,10,0.01245427131652832,0.004827059830715052,3.2,0.0019567286968231205
concepts_count,33,10,10,0.01168515682220459,0.0029570062777378313,4.1,0.0016063167935325986
concepts_count,34,10,10,0.012047457695007324,0.002273589640081895,3.8,0.0017987815539042156
concepts_count,35,10,10,0.015189862251281739,0.002215026880669249,5.2,0.001869642393929618
concepts_count,36,10,10,0.014900445938110352,0.006537646925718797,3.9,0.0019024876753489176
concepts_count,37,10,10,0.01247267723083496,0.0033731533249444293,3.7,0.0018345721562703452
concepts_count,38,10,10,0.014511966705322265,0.0017155033507000603,4.5,0.0019815933136712936
concepts_count,39,10,10,0.013150811195373535,0.0028121502255911597,4.0,0.0019206841786702476
concepts_count,40,10,10,0.01297008991241455,0.0019448822039999816,4.4,0.0017310696556454615
concepts_count,41,10,10,0.011066198348999023,0.0032605609631016818,3.2,0.0017415920893351239
concepts_count,42,10,10,0.013197636604309082,0.0036636994360928787,3.9,0.001895857254664103
concepts_count,43,10,10,0.01104423999786377,0.0030479567303707037,3.5,0.0016364808877309164
concepts_count,44,10,10,0.012952566146850586,0.004377503103323089,4.5,0.0016869298617045083
concepts_count,45,10,10,0.012363743782043458,0.0036948857448148896,4.0,0.001737948145185198
concepts_count,46,10,10,0.011676573753356933,0.002509599142528592,3.7,0.0017024409770965577
concepts_count,47,10,10,0.010485363006591798,0.0021651176971772108,3.3,0.0016643273830413818
concepts_count,48,10,10,0.011860489845275879,0.0024476492497341857,4.1,0.0016616614659627279
concepts_count,49,10,10,0.01196913719177246,0.0030788984827197804,3.8,
concepts_count,50,10,10,0.013361144065856933,0.006835457470385509,3.3,0.001825067202250163
concepts_count,51,10,10,0.012315583229064942,0.002819469477136395,4.3,0.0017100831440516884
concepts_count,52,10,10,0.012696409225463867,0.0022809646220633673,4.7,0.0016085091659000944
concepts_count,53,10,10,0.011272549629211426,0.0038303753380201358,3.7,
concepts_count,54,10,10,0.012828969955444336,0.0032518377436367408,4.1,0.0017638286522456581
concepts_count,55,10,10,0.012439990043640136,0.0030106449857544805,4.4,0.001659720927949936
concepts_count,56,10,10,0.011021232604980469,0.0021650795269190595,3.5,0.001658014456431071
concepts_count,57,10,10,0.014157986640930176,0.00577546916796068,3.9,0.0017770031520298545
concepts_count,58,10,10,0.012006521224975586,0.002759981360939411,3.9,0.001749213536580404
concepts_count,59,10,10,0.01294398307800293,0.003801404632363745,4.3,0.0017683906782241094
concepts_count,60,10,10,0.012796521186828613,0.00405160899376298,4.3,0.0017398003737131753
concepts_count,61,10,10,0.013633441925048829,0.003581815057871605,4.5,0.001834557851155599
concepts_count,62,10,10,0.013690638542175292,0.0034922245135799944,4.9,0.0017219134739467074
concepts_count,63,10,10,0.011644744873046875,0.0036862242278038067,3.8,
concepts_count,64,10,10,0.013879823684692382,0.004479250036603944,4.0,0.001989762612751552
concepts_count,65,10,10,0.01246483325958252,0.0022974286647116813,4.0,0.0018029046058654786
concepts_count,66,10,10,0.010543751716613769,0.0021180710909343564,3.3,0.0016246402263641359
concepts_count,67,10,10,0.011028861999511719,0.002220798195933198,3.6,0.0016616102059682212
concepts_count,68,10,10,0.014500594139099121,0.0019396406825223343,5.2,0.001787808338801066
concepts_count,69,10,10,0.012042880058288574,0.0031321385777541605,3.7,0.0017702345053354901
concepts_count,70,10,10,0.013106989860534667,0.003673322358532357,4.5,0.0017827475070953367
concepts_count,71,10,10,0.01522061824798584,0.007753588418193343,4.4,0.0017771955331166585
concepts_count,72,10,10,0.012978053092956543,0.003991386861229789,4.4,0.0017397886230832056
concepts_count,73,10,10,0.011151885986328125,0.0026789248455339654,3.6,0.001708674430847168
concepts_count,74,10,10,0.011263871192932129,0.0017209967991943262,3.8,0.0016640822092692056
concepts_count,75,10,10,0.011771655082702637,0.002212283062334251,3.6,0.0018169772624969482
concepts_count,76,10,10,0.012806558609008789,0.0040358321244525685,3.7,0.0018956156571706135
concepts_count,77,10,10,0.012404489517211913,0.0021085827526198847,3.9,0.0018281062444051109
concepts_count,78,10,10,0.017461872100830077,0.006565723037347646,3.8,0.002253965536753337
concepts_count,79,10,10,0.011014580726623535,0.0018759225037565223,3.5,0.0016960012912750246
concepts_count,80,10,10,0.012036681175231934,0.0023368000386701122,3.8,0.00179380456606547
concepts_count,81,10,10,0.012831163406372071,0.002615979472635615,3.9,0.0018305881818135579
concepts_count,82,10,10,0.011386966705322266,0.0027705522694609695,3.4,0.0017757614453633626
concepts_count,83,10,10,0.011593961715698242,0.0020123561136566317,3.9,0.0017256999015808107
concepts_count,84,10,10,0.011446380615234375,0.0023878918649150207,3.8,0.001666571299235026
concepts_count,85,10,10,0.012238192558288574,0.004241852757538334,3.6,0.001829296350479126
concepts_count,86,10,10,0.013173747062683105,0.006801526388443484,3.6,0.001711115042368571
concepts_count,87,10,10,0.012216806411743164,0.003842911702854147,4.0,0.0017753823598225913
concepts_count,88,10,10,0.012034845352172852,0.0031793907643452783,3.9,
concepts_count,89,10,10,0.01178884506225586,0.0025304958254091224,3.3,0.00196820338567098
concepts_count,90,10,10,0.012569665908813477,0.0037881277455598175,3.9,0.0018315287431081135
concepts_count,91,10,10,0.01250317096710205,0.0024901447889451108,4.4,0.0017362076895577564
concepts_count,92,10,10,0.012991213798522949,0.002335912502237993,4.8,0.0017139923572540283
concepts_count,93,10,10,0.014016199111938476,0.005496740058662309,4.1,0.0017470124221983408
concepts_count,94,10,10,0.01102745532989502,0.0017650577519652457,3.2,0.0017633378505706788
concepts_count,95,10,10,0.01390988826751709,0.003445356308383178,5.0,0.0017858814625512985
concepts_count,96,10,10,0.012006473541259766,0.001992357716672639,4.2,0.0017006388164701916
concepts_count,97,10,10,0.013609766960144043,0.004009702471338446,4.8,0.0017674705811909267
concepts_count,98,10,10,0.01235668659210205,0.004509421129517176,4.0,0.001775853747413272
concepts_count,99,10,10,0.012317943572998046,0.0036611943306242532,4.3,0.001710253045672462
concepts_count,100,10,10,0.014525127410888673,0.004773766208840785,5.0,0.0018036334855215893
concepts_count,101,10,10,0.01209414005279541,0.002304347840871036,4.2,0.0016942115624745686
concepts_count,102,10,10,0.012286972999572755,0.002598942599596885,4.2,0.0017955916836148215
concepts_count,103,10,10,0.012447381019592285,0.002305791753649438,4.1,0.0018232975119636175
concepts_count,104,10,10,0.010987496376037598,0.0018845467214983576,3.6,0.0017059242725372312
concepts_count,105,10,10,0.01421816349029541,0.0026704082973916504,3.9,0.002114903132120768
concepts_count,106,10,10,0.01351633071899414,0.002334144712436222,4.4,0.0018959943453470865
concepts_count,107,10,10,0.013168072700500489,0.0038917266341935226,4.3,0.001831270456314087
concepts_count,108,10,10,0.01234607696533203,0.002781434445066175,4.0,0.0017979990868341351
concepts_count,109,10,10,0.011636495590209961,0.0026798479942087565,3.8,0.001746490001678467
concepts_count,110,10,10,0.014275836944580077,0.006419878514543126,4.2,0.0017759257271176294
concepts_count,111,10,10,0.012896084785461425,0.0034100279560699575,4.3,0.0017461319764455157
concepts_count,112,10,10,0.01218721866607666,0.0032149357061180776,4.2,0.0017434794562203545
concepts_count,113,10,10,0.012507462501525879,0.0040789899828239376,4.3,0.001721901155653454
concepts_count,114,10,10,0.013263869285583495,0.005695296465531521,4.8,0.0016942058006922402
concepts_count,115,10,10,0.011729264259338379,0.002745425299132258,3.8,0.0017438626289367674
concepts_count,116,10,10,0.010651993751525878,0.0019405154282804513,3.2,0.0017576237519582112
concepts_count,117,10,10,0.012293386459350585,0.002532183854584345,4.1,0.0018039071559906006
concepts_count,118,10,10,0.011245965957641602,0.0029669916061142326,3.7,0.0016980657691047305
concepts_count,119,10,10,0.011400413513183594,0.0022137497718131773,3.7,0.0017479395866394046
concepts_count,120,10,10,0.014503765106201171,0.008217447203523725,4.8,0.0019033443927764892
concepts_count,121,10,10,0.014273786544799804,0.002986556235093533,5.3,0.001772700548171997
concepts_count,122,10,10,0.01133420467376709,0.0023858986863415626,3.7,0.0017690694332122801
concepts_count,123,10,10,0.0111053466796875,0.0016997719939762506,3.5,0.0017993716398874919
concepts_count,124,10,10,0.012966442108154296,0.004393541173357701,4.3,0.001796633970169794
concepts_count,125,10,10,0.011889100074768066,0.002393294442531273,3.8,0.0017524091402689617
concepts_count,126,10,10,0.011720633506774903,0.0019834550795580067,3.8,0.001755189100901286
concepts_count,127,10,10,0.010854077339172364,0.0017907575165197701,3.3,0.0017924964427947997
concepts_count,128,10,10,0.011084723472595214,0.0028395522912646964,3.4,0.0017462968826293945
concepts_count,129,10,10,0.012310338020324708,0.0033767258474501,4.0,0.0017932927608489992
concepts_count,130,10,10,0.011503124237060547,0.002972586504451035,3.3,0.001878775358200073
concepts_count,131,10,10,0.012081170082092285,0.0025341976602078773,4.1,0.0017999252818879628
concepts_count,132,10,10,0.011111569404602051,0.002556715533631674,3.5,0.0018267154693603516
concepts_count,133,10,10,0.013539814949035644,0.0028174598841228826,4.7,0.001797510782877604
concepts_count,134,10,10,0.014828372001647949,0.007216695512209416,4.3,0.0018358131249745686
concepts_count,135,10,10,0.01221637725830078,0.0026082958900492713,4.1,0.0017736883958180748
concepts_count,136,10,10,0.011331820487976074,0.0021881842888827833,3.6,0.00176905632019043
concepts_count,137,10,10,0.01470775604248047,0.004061768092719287,5.2,0.001803224086761475
concepts_count,138,10,10,0.011340713500976563,0.00286617416373045,3.5,0.00180034978049142
concepts_count,139,10,10,0.014181160926818847,0.010834219709263362,3.7,0.0017803156943548293
concepts_count,140,10,10,0.011789679527282715,0.0018813826596649687,3.7,0.0018515618642171224
concepts_count,141,10,10,0.01234133243560791,0.002464356307351492,4.1,0.0017766062418619795
concepts_count,142,10,10,0.011863970756530761,0.0020970487086956037,3.5,0.0018424093723297123
concepts_count,143,10,10,0.013844871520996093,0.002495015707744915,4.8,0.001819190411340623
concepts_count,144,10,10,0.013930964469909667,0.004457521943396342,4.8,0.0017866003513336182
concepts_count,145,10,10,0.010698199272155762,0.0023668124166453743,3.2,0.0018065460522969565
concepts_count,146,10,10,0.012624454498291016,0.0039139942839929815,3.6,0.0019586956501007084
concepts_count,147,10,10,0.01256997585296631,0.0029213196519377238,4.1,0.0018245248567490351
concepts_count,148,10,10,0.013686633110046387,0.008890864508030947,3.4,0.001730666160583496
concepts_count,149,10,10,0.011598896980285645,0.0025523047956087985,3.8,0.0017915486154102141
concepts_count,150,10,10,0.012631821632385253,0.003500827907405048,4.3,0.001773871382077535
concepts_count,151,10,10,0.012562108039855958,0.0030791276245113273,4.2,0.0017455622884962295
concepts_count,152,10,10,0.013436150550842286,0.006690972829394022,3.5,0.0018469417095184327
concepts_count,153,10,10,0.013094186782836914,0.0025450023874857533,4.4,0.0018300444739205498
concepts_count,154,10,10,0.01266491413116455,0.0034053934008961145,4.3,0.0017662953195117768
concepts_count,155,10,10,0.012859821319580078,0.0037813962670477257,4.4,0.0017576229004632863
concepts_count,156,10,10,0.012105798721313477,0.001590304610453337,4.0,0.0017726484934488934
concepts_count,157,10,10,0.013100433349609374,0.0035103404275869227,4.4,0.0017831468014490037
concepts_count,158,10,10,0.011279630661010741,0.0023812150442963356,3.5,0.001774272123972575
concepts_count,159,10,10,0.01397252082824707,0.003756660190243056,4.8,0.001816743479834663
concepts_count,160,10,10,0.012831020355224609,0.0027562751523536756,4.3,0.0017910941441853841
concepts_count,161,10,10,0.012149310111999512,0.003578286266222566,3.8,0.0018367211023966469
concepts_count,162,10,10,0.011789560317993164,0.0030985439504744995,3.8,0.0018002903461456297
concepts_count,163,10,10,0.012183356285095214,0.0036781184970838335,4.0,0.0018246647857484363
concepts_count,164,10,10,0.011902427673339844,0.00310350420910001,3.9,0.0018179183914547874
concepts_count,165,10,10,0.014222335815429688,0.005044677490627102,5.2,0.0017765278759456816
concepts_count,166,10,10,0.014623284339904785,0.008751038828225009,4.0,0.0018064927487146287
concepts_count,167,10,10,0.011252474784851075,0.0017168492614295762,3.4,0.001785216728846232
concepts_count,168,10,10,0.01211531162261963,0.0016584265706283605,3.9,0.0018109492460886638
concepts_count,169,10,10,0.013532423973083496,0.0029518041231958348,4.7,0.0018278884320032031
concepts_count,170,10,10,0.015345144271850585,0.006805002653014793,4.5,0.0018720899309430804
concepts_count,171,10,10,0.011536669731140137,0.0034516588969473734,3.5,0.0018491977737063452
concepts_count,172,10,10,0.01351461410522461,0.0034990321540414944,4.4,0.0018845782961164203
concepts_count,173,10,10,0.012845063209533691,0.002110652870954104,4.3,0.0018178192774454753
concepts_count,174,10,10,0.012735605239868164,0.002731268369567022,4.2,0.0018205173810323077
concepts_count,175,10,10,0.011784934997558593,0.002719223004676573,3.6,0.0018588443597157799
concepts_count,176,10,10,0.013506674766540527,0.005504635776054679,4.3,0.0018583405017852783
concepts_count,177,10,10,0.012134027481079102,0.003436508264909603,3.8,0.0018640716870625817
concepts_count,178,10,10,0.015408778190612793,0.004878336301811501,3.4,0.0024091339111328124
concepts_count,179,10,10,0.01619434356689453,0.005064192393061409,5.3,0.0019761263756524947
concepts_count,180,10,10,0.013483095169067382,0.0022905579026273925,3.8,0.0020319732030232743
concepts_count,181,10,10,0.01177840232849121,0.0020284904348169337,3.6,0.0018824311097462975
concepts_count,182,10,10,0.013518238067626953,0.0031052142344584555,4.6,0.0018415813218979609
concepts_count,183,10,10,0.01151292324066162,0.00197763149482395,3.5,0.0018087812264760336
concepts_count,184,10,10,0.01426537036895752,0.006011600216103928,3.6,0.001975483496983846
concepts_count,185,10,10,0.01185903549194336,0.0026554541797662165,3.5,0.0018669899304707843
concepts_count,186,10,10,0.015575981140136719,0.0032795252997038027,4.8,0.0020564329624176026
concepts_count,187,10,10,0.015483474731445313,0.0033126915330908124,5.2,0.0018981521470206129
concepts_count,188,10,10,0.015312433242797852,0.007476817854500653,4.5,0.0018439401331402008
concepts_count,189,10,10,0.011777830123901368,0.002725638482931255,3.4,0.0018892033894856767
concepts_count,190,10,10,0.012473464012145996,0.0018329663227313507,4.0,0.0018526379267374674
concepts_count,191,10,10,0.012366247177124024,0.002685715083098963,4.0,0.0018241969744364418
concepts_count,192,10,10,0.013389325141906739,0.003768412242008952,4.3,0.0018608176708221433
concepts_count,193,10,10,0.014347600936889648,0.0072903755350563725,3.8,0.0018385781844456992
concepts_count,194,10,10,0.01160104274749756,0.003443290925841134,3.5,0.001845098336537679
concepts_count,195,10,10,0.012656664848327637,0.0030492187988048402,4.1,0.0018708276748657226
concepts_count,196,10,10,0.012466120719909667,0.002486429722738189,3.8,0.0019405400753021238
concepts_count,197,10,10,0.01167283058166504,0.002333394198014105,3.5,0.0018565332889556886
concepts_count,198,10,10,0.013901209831237793,0.004060811081628989,4.5,0.0018779629752749486
concepts_count,199,10,10,0.015266847610473634,0.004971120302671891,4.2,0.0022028155553908573
axioms_count,10,10,10,0.009641885757446289,0.0035075480579097253,2.0,
axioms_count,10,11,10,0.010174250602722168,0.0029662238376815375,2.9,
axioms_count,10,12,10,0.010610151290893554,0.00230460209503252,3.4,
axioms_count,10,13,10,0.012510251998901368,0.005143409323712782,3.2,
axioms_count,10,14,10,0.01260988712310791,0.0048486286454651065,2.2,
axioms_count,10,15,10,0.007522726058959961,0.0034213038906392313,0.8,
axioms_count,10,16,10,0.009827017784118652,0.005900248782231982,1.3,
axioms_count,10,17,10,0.008645939826965331,0.0026323529950542123,1.2,
axioms_count,10,18,10,0.010648393630981445,0.005299869759682732,1.5,
axioms_count,10,19,10,0.008709263801574708,0.0035957030753860785,1.7,
axioms_count,10,20,10,0.008456873893737792,0.003267738260017862,1.7,
axioms_count,10,21,10,0.0077407598495483395,0.001798499082292453,0.4,
axioms_count,10,22,10,0.01011950969696045,0.004207920418355775,1.5,
axioms_count,10,23,10,0.008928656578063965,0.003967872068501509,1.6,
axioms_count,10,24,10,0.009963393211364746,0.006153143205273093,1.1,
axioms_count,10,25,10,0.00895383358001709,0.0026151832454196257,0.6,
axioms_count,10,26,10,0.008178925514221192,0.003382657937401992,0.5,
axioms_count,10,27,10,0.006850218772888184,0.0016754165327403897,0.4,
axioms_count,10,28,10,0.007662439346313476,0.003261986377761646,0.9,
axioms_count,10,29,10,0.006236219406127929,0.0007565850351628054,0.0,
axioms_count,10,30,10,0.010038971900939941,0.003380195554238295,0.7,
axioms_count,10,31,10,0.00891110897064209,0.004025946040495974,1.2,
axioms_count,10,32,10,0.006949925422668457,0.0023018359289672476,0.5,
axioms_count,10,33,10,0.007559061050415039,0.003180664689688074,0.6,
axioms_count,10,34,10,0.007863450050354003,0.0015372379853112075,0.0,
axioms_count,10,35,10,0.008382391929626466,0.0014405687803222447,0.0,
axioms_count,10,36,10,0.007835006713867188,0.0026142382831799166,0.6,
axioms_count,10,37,10,0.006536507606506347,0.0014556961717657733,0.0,
axioms_count,10,38,10,0.009128236770629882,0.005427962849803792,0.0,
axioms_count,10,39,10,0.009969449043273926,0.004059568153318771,0.6,
axioms_count,10,40,10,0.006757688522338867,0.0016948662005656127,0.0,
axioms_count,10,41,10,0.00658876895904541,0.0015005572729218466,0.0,
axioms_count,10,42,10,0.007010626792907715,0.0014690721112346965,0.0,
axioms_count,10,43,10,0.011475753784179688,0.005381924661366198,1.1,
axioms_count,10,44,10,0.00858769416809082,0.003206594797926322,0.3,
axioms_count,10,45,10,0.007246088981628418,0.002941030451663542,0.5,
axioms_count,10,46,10,0.006521821022033691,0.0007977983088840403,0.0,
axioms_count,10,47,10,0.00761265754699707,0.0014884561554924206,0.0,
axioms_count,10,48,10,0.006739211082458496,0.0015023512324349533,0.0,
axioms_count,10,49,10,0.006521797180175782,0.0006452451838781432,0.0,
axioms_count,10,50,10,0.006446051597595215,0.0008207536716747906,0.0,
axioms_count,10,51,10,0.008539247512817382,0.0016969554836770082,0.0,
axioms_count,10,52,10,0.007612943649291992,0.0015950470866531836,0.0,
axioms_count,10,53,10,0.006865406036376953,0.0013506958530429016,0.0,
axioms_count,10,54,10,0.008712697029113769,0.006314759199408515,0.0,
axioms_count,10,55,10,0.00764312744140625,0.0010784927512712036,0.0,
axioms_count,10,56,10,0.006194806098937989,0.0004327219635291739,0.0,
axioms_count,10,57,10,0.006134939193725586,0.0006096046485781714,0.0,
axioms_count,10,58,10,0.006152009963989258,0.000517550221120597,0.0,
axioms_count,10,59,10,0.006447553634643555,0.000701758533806138,0.0,
axioms_count,10,60,10,0.006522560119628906,0.00033399282928138545,0.0,
axioms_count,10,61,10,0.006341457366943359,0.0007673038210417788,0.0,
axioms_count,10,62,10,0.007964754104614257,0.005771015379826488,0.0,
axioms_count,10,63,10,0.006141304969787598,0.000659436536324223,0.0,
axioms_count,10,64,10,0.006337118148803711,0.0007743042329165961,0.0,
axioms_count,10,65,10,0.006049227714538574,0.00041351733844000846,0.0,
axioms_count,10,66,10,0.006516146659851074,0.0010523357533999684,0.2,
axioms_count,10,67,10,0.006353425979614258,0.0008399735974092954,0.0,
axioms_count,10,68,10,0.006409668922424316,0.0007709370061291722,0.0,
axioms_count,10,69,10,0.006905817985534668,0.0005674684283987931,0.0,
axioms_count,10,70,10,0.006323313713073731,0.00040630285904500775,0.0,
axioms_count,10,71,10,0.00620884895324707,0.0006382088334778915,0.0,
axioms_count,10,72,10,0.006183195114135742,0.0004374202040479123,0.0,
axioms_count,10,73,10,0.006177330017089843,0.0004128669579922791,0.0,
axioms_count,10,74,10,0.006176090240478516,0.00045845467845012487,0.0,
axioms_count,10,75,10,0.006262373924255371,0.0006254104355351654,0.0,
axioms_count,10,76,10,0.008272600173950196,0.005195017272867997,0.0,
axioms_count,10,77,10,0.00631101131439209,0.0006226160121607201,0.0,
axioms_count,10,78,10,0.006319856643676758,0.000500730695782105,0.0,
