moving_param,concepts_count,axioms_count,prob_axioms_count,time_mean,time_std,iters_mean,iters_time_mean
axioms_count,10,79,10,0.006457686424255371,0.0006762722066789394,0.0,
axioms_count,10,80,10,0.006371140480041504,0.0005957375321959691,0.0,
axioms_count,10,81,10,0.008212137222290038,0.005147248437493352,0.0,
axioms_count,10,82,10,0.0062195777893066405,0.0005504966741178221,0.0,
axioms_count,10,83,10,0.006418704986572266,0.0008206169593171475,0.0,
axioms_count,10,84,10,0.006489109992980957,0.0008454998445085891,0.0,
axioms_count,10,85,10,0.006401228904724121,0.0007808832263780748,0.0,
axioms_count,10,86,10,0.006435751914978027,0.0006860873835776922,0.0,
axioms_count,10,87,10,0.008530378341674805,0.005641933537116704,0.0,
axioms_count,10,88,10,0.006478548049926758,0.0006325256047129386,0.0,
axioms_count,10,89,10,0.006297969818115234,0.0003995211395910325,0.0,
axioms_count,10,90,10,0.006454730033874511,0.0007896226415303695,0.0,
axioms_count,10,91,10,0.0066243171691894535,0.0006776668891093591,0.0,
axioms_count,10,92,10,0.006451964378356934,0.0005986220810616885,0.0,
axioms_count,10,93,10,0.006588411331176758,0.0007719302735568611,0.0,
axioms_count,10,94,10,0.006503891944885254,0.0007041453285918565,0.0,
axioms_count,10,95,10,0.006728148460388184,0.0007113054581131264,0.0,
axioms_count,10,96,10,0.008328890800476075,0.005744296398099416,0.0,
axioms_count,10,97,10,0.006754922866821289,0.0008532028084161313,0.0,
axioms_count,10,98,10,0.006554555892944336,0.0006123718877196338,0.0,
axioms_count,10,99,10,0.006456780433654785,0.000603786765001227,0.0,
axioms_count,10,100,10,0.0065228939056396484,0.0005889187355823664,0.0,
axioms_count,10,101,10,0.006788063049316406,0.0006787183412060801,0.0,
axioms_count,10,102,10,0.006619763374328613,0.0006759475439411846,0.0,
axioms_count,10,103,10,0.008896803855895996,0.005394257550032274,0.0,
axioms_count,10,104,10,0.006734395027160644,0.0008203918553916901,0.0,
axioms_count,10,105,10,0.006538939476013183,0.0005689224650929333,0.0,
axioms_count,10,106,10,0.006613898277282715,0.000568290376612057,0.0,
axioms_count,10,107,10,0.006812691688537598,0.0005425131469620194,0.0,
axioms_count,10,108,10,0.006704974174499512,0.000974727514376851,0.0,
axioms_count,10,109,10,0.0067467927932739254,0.001023817707810166,0.0,
axioms_count,10,110,10,0.006448221206665039,0.0005886023857866342,0.0,
axioms_count,10,111,10,0.006513214111328125,0.00039240786872034517,0.0,
axioms_count,10,112,10,0.008631563186645508,0.005701286139976509,0.0,
axioms_count,10,113,10,0.006646466255187988,0.0005390882597509053,0.0,
axioms_count,10,114,10,0.006692242622375488,0.0004584413723583608,0.0,
axioms_count,10,115,10,0.00673062801361084,0.0004605961262835439,0.0,
axioms_count,10,116,10,0.006740975379943848,0.000565287605807007,0.0,
axioms_count,10,117,10,0.006667494773864746,0.0004287899285772314,0.0,
axioms_count,10,118,10,0.006793379783630371,0.0005559577658302036,0.0,
axioms_count,10,119,10,0.008760666847229004,0.006453170895531729,0.0,
axioms_count,10,120,10,0.006774759292602539,0.0005902924725459112,0.0,
axioms_count,10,121,10,0.0068603515625,0.0006744716830838848,0.0,
axioms_count,10,122,10,0.006771612167358399,0.0004892474237038779,0.0,
axioms_count,10,123,10,0.007078361511230469,0.0006955008307286208,0.0,
axioms_count,10,124,10,0.006704568862915039,0.00047867482844746493,0.0,
axioms_count,10,125,10,0.006713700294494629,0.0004789409962070651,0.0,
axioms_count,10,126,10,0.006839966773986817,0.0006664515223967241,0.0,
axioms_count,10,127,10,0.007277202606201172,0.0015051695342525133,0.0,
axioms_count,10,128,10,0.0069035768508911135,0.000599823457875078,0.0,
axioms_count,10,129,10,0.006604409217834473,0.0004811699054947495,0.0,
axioms_count,10,130,10,0.0067862987518310545,0.0005071356060841752,0.0,
axioms_count,10,131,10,0.00682525634765625,0.00065986423012999,0.0,
axioms_count,10,132,10,0.006991696357727051,0.0005290325080180667,0.0,
axioms_count,10,133,10,0.006603240966796875,0.0003794684066133206,0.0,
axioms_count,10,134,10,0.006874537467956543,0.0005684300787891829,0.0,
axioms_count,10,135,10,0.0067963838577270504,0.0005165137256880612,0.0,
axioms_count,10,136,10,0.006998610496520996,0.00047600642856514627,0.0,
axioms_count,10,137,10,0.006706714630126953,0.0005298005997566072,0.0,
axioms_count,10,138,10,0.006628894805908203,0.00037352043144551475,0.0,
axioms_count,10,139,10,0.007043647766113281,0.0006783554846248577,0.0,
axioms_count,10,140,10,0.0090165376663208,0.005926721927337832,0.0,
axioms_count,10,141,10,0.006763577461242676,0.000468681436280617,0.0,
axioms_count,10,142,10,0.006812191009521485,0.0005673882840851121,0.0,
axioms_count,10,143,10,0.007011127471923828,0.0006754860843641612,0.0,
axioms_count,10,144,10,0.007020235061645508,0.0007163552337066763,0.0,
axioms_count,10,145,10,0.006776118278503418,0.00047946104832462125,0.0,
axioms_count,10,146,10,0.006811881065368652,0.0003064595254224934,0.0,
axioms_count,10,147,10,0.009184789657592774,0.00603289300187653,0.0,
axioms_count,10,148,10,0.007023024559020996,0.00076870549168661,0.0,
axioms_count,10,149,10,0.006856060028076172,0.00041786745260440533,0.0,
axioms_count,10,150,10,0.00906963348388672,0.005883688821774353,0.0,
axioms_count,10,151,10,0.006870698928833008,0.00044388779508963,0.0,
axioms_count,10,152,10,0.006963372230529785,0.0005189382804166408,0.0,
axioms_count,10,153,10,0.006906199455261231,0.0006429708651925034,0.0,
axioms_count,10,154,10,0.007050943374633789,0.000713007331917711,0.0,
axioms_count,10,155,10,0.006848526000976562,0.0005863414480415075,0.0,
axioms_count,10,156,10,0.006910085678100586,0.0005445703520268545,0.0,
axioms_count,10,157,10,0.009327101707458495,0.006169200334956016,0.0,
axioms_count,10,158,10,0.006865215301513672,0.0004937220821503339,0.0,
axioms_count,10,159,10,0.0069296836853027345,0.0006184748417101091,0.0,
axioms_count,10,160,10,0.009017539024353028,0.005857736456179041,0.0,
axioms_count,10,161,10,0.006893134117126465,0.0005116083673487544,0.0,
axioms_count,10,162,10,0.006865692138671875,0.00045309114446115113,0.0,
axioms_count,10,163,10,0.009038257598876952,0.006163283919406629,0.0,
axioms_count,10,164,10,0.007129406929016114,0.0006990179309212781,0.0,
axioms_count,10,165,10,0.006939840316772461,0.0005581710105727618,0.0,
axioms_count,10,166,10,0.006956958770751953,0.0005383861400645706,0.0,
axioms_count,10,167,10,0.009188699722290038,0.00638893071596348,0.0,
axioms_count,10,168,10,0.006955504417419434,0.000525035478379442,0.0,
axioms_count,10,169,10,0.007024431228637695,0.0004971584133374386,0.0,
axioms_count,10,170,10,0.009137272834777832,0.0059331422692737905,0.0,
axioms_count,10,171,10,0.006885099411010742,0.0003671446677154075,0.0,
axioms_count,10,172,10,0.006937599182128907,0.0004214640910241963,0.0,
axioms_count,10,173,10,0.009112048149108886,0.0060428566286244954,0.0,
axioms_count,10,174,10,0.007000780105590821,0.0005365967018285952,0.0,
axioms_count,10,175,10,0.007152152061462402,0.0004651313803536916,0.0,
axioms_count,10,176,10,0.007175183296203614,0.0006180140371836322,0.0,
axioms_count,10,177,10,0.007243490219116211,0.000426186920825783,0.0,
axioms_count,10,178,10,0.008461451530456543,0.00227708047473081,0.0,
axioms_count,10,179,10,0.007301473617553711,0.0006155147061951119,0.0,
axioms_count,10,180,10,0.0079725980758667,0.0012533700180384463,0.0,
axioms_count,10,181,10,0.007108545303344727,0.0005098758795429466,0.0,
axioms_count,10,182,10,0.007114434242248535,0.00043993902292705666,0.0,
axioms_count,10,183,10,0.007347583770751953,0.0003870947779761999,0.0,
axioms_count,10,184,10,0.007198238372802734,0.0005573335981107731,0.0,
axioms_count,10,185,10,0.0073298454284667965,0.0004950673149384446,0.0,
axioms_count,10,186,10,0.007549571990966797,0.0005882456025810652,0.0,
axioms_count,10,187,10,0.0077632427215576175,0.001192778419796601,0.0,
axioms_count,10,188,10,0.007353520393371582,0.0006432927150875793,0.0,
axioms_count,10,189,10,0.007776665687561035,0.0006001431162711842,0.0,
axioms_count,10,190,10,0.0071620941162109375,0.0007046952506374685,0.0,
axioms_count,10,191,10,0.007516646385192871,0.000571420394951135,0.0,
axioms_count,10,192,10,0.007499027252197266,0.0006517139897530655,0.0,
axioms_count,10,193,10,0.00721583366394043,0.0005021359861454336,0.0,
axioms_count,10,194,10,0.007338690757751465,0.0009914274881040234,0.0,
axioms_count,10,195,10,0.007368612289428711,0.00035382142597142094,0.0,
axioms_count,10,196,10,0.007213473320007324,0.00038046052549711614,0.0,
axioms_count,10,197,10,0.007028889656066894,0.00031022438897034633,0.0,
axioms_count,10,198,10,0.007396817207336426,0.0006252587057214774,0.0,
axioms_count,10,199,10,0.007099533081054687,0.00040843133491754856,0.0,
prob_axioms_count,10,10,10,0.009997391700744629,0.0020169758353367102,3.4,
prob_axioms_count,10,10,11,0.00944211483001709,0.003105960124832509,2.2,
prob_axioms_count,10,10,12,0.015466427803039551,0.007492190308913092,3.8,
prob_axioms_count,10,10,13,0.008600378036499023,0.0025443476646958125,3.9,0.0017765029271443686
prob_axioms_count,10,10,14,0.0064560890197753905,0.003532454467398211,2.3,
prob_axioms_count,10,10,15,0.01164095401763916,0.004630497824561931,4.9,
prob_axioms_count,10,10,16,0.009972071647644043,0.005395528148427395,3.7,
prob_axioms_count,10,10,17,0.009586644172668458,0.005670872794532713,3.3,
prob_axioms_count,10,10,18,0.009639096260070801,0.005414924513585379,3.2,
prob_axioms_count,10,10,19,0.007355523109436035,0.005758362238053659,2.0,
prob_axioms_count,10,10,20,0.012564754486083985,0.0066971330228696845,4.1,
prob_axioms_count,10,10,21,0.012215924263000489,0.0055469057481710915,3.8,
prob_axioms_count,10,10,22,0.01614680290222168,0.009157189835580877,4.9,
prob_axioms_count,10,10,23,0.015837502479553223,0.009704104518278642,4.5,
prob_axioms_count,10,10,24,0.017496466636657715,0.01239272281067758,4.9,
prob_axioms_count,10,10,25,0.012209320068359375,0.0075708347179198445,3.1,
prob_axioms_count,10,10,26,0.02047891616821289,0.011365098635690931,5.4,
prob_axioms_count,10,10,27,0.02459244728088379,0.01131243726884075,6.4,0.0033740054614960205
prob_axioms_count,10,10,28,0.021887898445129395,0.00958986468710562,5.5,
prob_axioms_count,10,10,29,0.018570947647094726,0.00825620679693104,4.4,
prob_axioms_count,10,10,30,0.019698143005371094,0.013902014611240212,4.4,
prob_axioms_count,10,10,31,0.030005598068237306,0.005789962574861226,6.9,0.003904779941316635
prob_axioms_count,10,10,32,0.02342219352722168,0.011636281942008147,5.1,
prob_axioms_count,10,10,33,0.022938013076782227,0.017051453161952897,4.6,
prob_axioms_count,10,10,34,0.02048964500427246,0.013559783466143671,4.0,
prob_axioms_count,10,10,35,0.026723694801330567,0.019108835762027775,5.1,
prob_axioms_count,10,10,36,0.02452518939971924,0.01768172383969758,4.4,
prob_axioms_count,10,10,37,0.022956585884094237,0.015316158260868616,4.0,
prob_axioms_count,10,10,38,0.06729590892791748,0.02470505304005818,5.7,
prob_axioms_count,10,10,39,0.08784449100494385,0.013577991988386523,6.8,0.011747247406414578
prob_axioms_count,10,10,40,0.06792514324188233,0.04526360888387508,5.6,
prob_axioms_count,10,10,41,0.08015029430389405,0.029413090986596443,6.3,
prob_axioms_count,10,10,42,0.06479246616363525,0.043739006758194005,4.7,
prob_axioms_count,10,10,43,0.0836745023727417,0.041846059596468206,6.3,
prob_axioms_count,10,10,44,0.08744020462036133,0.045908109977912503,6.6,
prob_axioms_count,10,10,45,0.04400923252105713,0.04435232161885753,3.1,
prob_axioms_count,10,10,46,0.03610241413116455,0.030772332016542236,2.8,
prob_axioms_count,10,10,47,0.09586727619171143,0.04600635157719804,7.1,
prob_axioms_count,10,10,48,0.05583608150482178,0.04457986496286564,4.1,
prob_axioms_count,10,10,49,0.07586240768432617,0.058041792885156346,5.3,
prob_axioms_count,10,10,50,0.03951706886291504,0.035594439294476476,3.0,
prob_axioms_count,10,10,51,0.07741456031799317,0.05350573540652718,5.1,
prob_axioms_count,10,10,52,0.08460359573364258,0.04795492194716037,5.6,
prob_axioms_count,10,10,53,0.06880240440368653,0.0533009750846018,5.2,
prob_axioms_count,10,10,54,0.052781414985656736,0.04788748695325436,3.2,
prob_axioms_count,10,10,55,0.0930591344833374,0.05019616918956045,5.8,
prob_axioms_count,10,10,56,0.08335847854614258,0.0543981043045493,5.3,
prob_axioms_count,10,10,57,0.06282632350921631,0.04502525512715518,3.5,
prob_axioms_count,10,10,58,0.07634263038635254,0.07622141471503882,5.1,
prob_axioms_count,10,10,59,0.06725249290466309,0.07202756634175407,4.3,
prob_axioms_count,10,10,60,0.10649595260620118,0.06353561666388959,6.3,
prob_axioms_count,10,10,61,0.13408820629119872,0.04818899061209299,8.6,
prob_axioms_count,10,10,62,0.10004098415374756,0.07100833818049783,5.8,
prob_axioms_count,10,10,63,0.09460029602050782,0.06616505317516554,5.5,
prob_axioms_count,10,10,64,0.1315591812133789,0.07769441836004815,8.2,
prob_axioms_count,10,10,65,0.08073079586029053,0.0603442483025297,4.4,
prob_axioms_count,10,10,66,0.08261380195617676,0.08126417328777243,4.3,
prob_axioms_count,10,10,67,0.11097326278686523,0.09017879649829054,6.4,
prob_axioms_count,10,10,68,0.08609063625335693,0.08338302513642613,4.7,
prob_axioms_count,10,10,69,0.0888601303100586,0.07622706365460329,4.8,
prob_axioms_count,10,10,70,0.10915312767028809,0.08851350233206579,5.8,
prob_axioms_count,10,10,71,0.10567355155944824,0.07629840240110457,5.4,
prob_axioms_count,10,10,72,0.13659682273864746,0.08480088464126935,7.3,
prob_axioms_count,10,10,73,0.10555586814880372,0.08755568093964752,5.4,
prob_axioms_count,10,10,74,0.10241913795471191,0.08104070202493849,5.0,
prob_axioms_count,10,10,75,0.08886313438415527,0.07619796859071802,4.2,
prob_axioms_count,10,10,76,0.09399361610412597,0.09209163315379834,4.6,
prob_axioms_count,10,10,77,0.04807415008544922,0.06397042552544825,1.7,
prob_axioms_count,10,10,78,0.07585713863372803,0.09711096323951285,3.7,
prob_axioms_count,10,10,79,0.1496509313583374,0.09752146902766917,7.1,
prob_axioms_count,10,10,80,0.22258267402648926,0.08657093828917684,9.0,
prob_axioms_count,10,10,81,0.12227962017059327,0.13545692378428392,3.9,
prob_axioms_count,10,10,82,0.20875914096832277,0.12782477097820288,7.8,
prob_axioms_count,10,10,83,0.06883382797241211,0.0874634314833255,2.5,
prob_axioms_count,10,10,84,0.1327345848083496,0.1479642054764785,4.1,
prob_axioms_count,10,10,85,0.10942380428314209,0.1378074551385902,3.7,
prob_axioms_count,10,10,86,0.19976067543029785,0.153622153092176,6.8,
prob_axioms_count,10,10,87,0.13225851058959961,0.1394712794254157,4.6,
prob_axioms_count,10,10,88,0.20940515995025635,0.1328929853456598,7.7,
prob_axioms_count,10,10,89,0.07143771648406982,0.09008431261877085,2.4,
prob_axioms_count,10,10,90,0.16750199794769288,0.13397418631281977,6.0,
prob_axioms_count,10,10,91,0.24966685771942138,0.16009489146848593,7.5,
prob_axioms_count,10,10,92,0.2136922597885132,0.20279192095407617,6.6,
prob_axioms_count,10,10,93,0.2094773530960083,0.12717779947340768,7.4,
prob_axioms_count,10,10,94,0.1912597417831421,0.1725977923309356,6.2,
prob_axioms_count,10,10,95,0.14671072959899903,0.15482121694738668,4.2,
prob_axioms_count,10,10,96,0.19162888526916505,0.2130454374287699,4.9,
prob_axioms_count,10,10,97,0.23252532482147217,0.18821023682974813,7.0,
prob_axioms_count,10,10,98,0.22551398277282714,0.20064944013386307,7.4,
prob_axioms_count,10,10,99,0.24415395259857178,0.20550212717114233,7.8,
prob_axioms_count,10,10,100,0.24969658851623536,0.16202753609702553,7.4,
prob_axioms_count,10,10,101,0.24036686420440673,0.17838980313376074,7.6,
prob_axioms_count,10,10,102,0.3299169778823853,0.2137515513287564,10.0,
prob_axioms_count,10,10,103,0.3067614078521729,0.15899090280538783,9.2,
prob_axioms_count,10,10,104,0.24388864040374755,0.17570252778516626,7.3,
prob_axioms_count,10,10,105,0.2152724027633667,0.2083289958991236,6.3,
prob_axioms_count,10,10,106,0.2285672903060913,0.21830247420556956,6.0,
prob_axioms_count,10,10,107,0.20830399990081788,0.2381801928882236,5.2,
prob_axioms_count,10,10,108,0.3429187536239624,0.1916145150809153,8.0,
prob_axioms_count,10,10,109,0.2939189910888672,0.19328405974173726,8.1,
prob_axioms_count,10,10,110,0.22483360767364502,0.2043998152313037,4.9,
prob_axioms_count,10,10,111,0.2689176321029663,0.2219532704921054,6.8,
prob_axioms_count,10,10,112,0.15769786834716798,0.21216346020172194,3.5,
prob_axioms_count,10,10,113,0.3967082738876343,0.25659494865984034,9.4,
prob_axioms_count,10,10,114,0.3846139430999756,0.3454148159539964,7.8,
prob_axioms_count,10,10,115,0.270193076133728,0.27653480338901726,6.6,
prob_axioms_count,10,10,116,0.29078614711761475,0.27984939887756755,6.8,
prob_axioms_count,10,10,117,0.20391345024108887,0.3453596525273462,2.9,
prob_axioms_count,10,10,118,0.17364792823791503,0.20855425261868932,2.6,
prob_axioms_count,10,10,119,0.44943437576293943,0.25428380016215946,9.0,
prob_axioms_count,10,10,120,0.2923264980316162,0.28836572967787366,6.5,
prob_axioms_count,10,10,121,0.2677823543548584,0.29488233440489564,6.0,
prob_axioms_count,10,10,122,0.25519299507141113,0.24955361940448942,5.7,
prob_axioms_count,10,10,123,0.15394375324249268,0.2294953464646993,3.2,
prob_axioms_count,10,10,124,0.44827706813812257,0.35400476721834534,9.4,
prob_axioms_count,10,10,125,0.44908905029296875,0.3568269519973441,8.6,
prob_axioms_count,10,10,126,0.5105049133300781,0.3510117412845644,9.1,
prob_axioms_count,10,10,127,0.39196512699127195,0.3303572679697896,7.0,
prob_axioms_count,10,10,128,0.2362684965133667,0.3291479161503394,4.0,
prob_axioms_count,10,10,129,0.5092509984970093,0.3538418499293194,9.0,
prob_axioms_count,10,10,130,0.5411932706832886,0.377980990384837,10.5,
prob_axioms_count,10,10,131,0.32700536251068113,0.4242281635971784,6.3,
prob_axioms_count,10,10,132,0.4792107343673706,0.41152704298024345,8.3,
prob_axioms_count,10,10,133,0.5393930912017822,0.20713785211215974,10.8,
prob_axioms_count,10,10,134,0.38755435943603517,0.3083560478152294,7.6,
prob_axioms_count,10,10,135,0.4883098840713501,0.40430688699333744,7.9,
prob_axioms_count,10,10,136,0.6510782480239868,0.3675311512617322,10.2,
prob_axioms_count,10,10,137,0.37919509410858154,0.3441791667893923,5.8,
prob_axioms_count,10,10,138,0.3300726652145386,0.3653845570678192,4.7,
prob_axioms_count,10,10,139,0.696231484413147,0.6686183206854631,9.3,
prob_axioms_count,10,10,140,0.7049288988113404,0.4084555798728889,11.6,
prob_axioms_count,10,10,141,0.5765405654907226,0.2944615655935922,10.1,
prob_axioms_count,10,10,142,0.4170494079589844,0.46488972884150703,6.7,
prob_axioms_count,10,10,143,0.5391996622085571,0.47669479044609137,8.9,
prob_axioms_count,10,10,144,0.617333197593689,0.4872380171672445,10.0,
prob_axioms_count,10,10,145,0.5958202362060547,0.47223352312537015,9.5,
prob_axioms_count,10,10,146,0.21738889217376708,0.25569214765612075,3.5,
prob_axioms_count,10,10,147,0.22327992916107178,0.3893280569722278,3.3,
prob_axioms_count,10,10,148,0.42099287509918215,0.4040091309405066,6.6,
prob_axioms_count,10,10,149,0.5061467885971069,0.41773321887481063,7.8,
prob_axioms_count,10,10,150,0.49533305168151853,0.4265651032762803,7.6,
prob_axioms_count,10,10,151,0.475502610206604,0.45008798251661475,7.0,
prob_axioms_count,10,10,152,0.5825465202331543,0.6857841253154795,8.2,
prob_axioms_count,10,10,153,0.7867484807968139,0.4521763121687561,10.6,
prob_axioms_count,10,10,154,0.8543648719787598,0.43145428991712953,11.0,
prob_axioms_count,10,10,155,0.8327035427093505,0.7249534419655638,9.3,
prob_axioms_count,10,10,156,0.9600243091583252,0.7097007332271754,12.2,
prob_axioms_count,10,10,157,0.8877923250198364,0.6765237482927033,11.5,
prob_axioms_count,10,10,158,0.5998301982879639,0.5585311783670538,7.7,
prob_axioms_count,10,10,159,0.5599814891815186,0.5813815108348207,7.0,
prob_axioms_count,10,10,160,0.6636591672897338,0.5240900386623102,8.6,
prob_axioms_count,10,10,161,0.6473623991012574,0.5588984873431933,8.3,
prob_axioms_count,10,10,162,0.7949239015579224,0.6960371758942159,9.5,
prob_axioms_count,10,10,163,0.6749901294708252,0.5354278155858477,8.4,
prob_axioms_count,10,10,164,0.9793468236923217,0.6581073328315855,11.4,
prob_axioms_count,10,10,165,0.9296529769897461,0.6239285939785668,11.1,
prob_axioms_count,10,10,166,0.5225312232971191,0.4918922279329194,6.3,
prob_axioms_count,10,10,167,0.5977962255477905,0.5817627966872568,7.0,
prob_axioms_count,10,10,168,0.7594029188156128,0.6847039775208157,9.0,
prob_axioms_count,10,10,169,0.4759403944015503,0.497182873969796,5.5,
prob_axioms_count,10,10,170,0.9053311347961426,0.7468492738180198,10.1,
prob_axioms_count,10,10,171,1.0310707569122315,0.6184806038918754,11.6,
prob_axioms_count,10,10,172,0.6993932008743287,0.5412429040527089,7.9,
prob_axioms_count,10,10,173,0.706140685081482,0.7202843409872703,7.6,
prob_axioms_count,10,10,174,0.6629926443099976,0.6507454115083371,7.2,
prob_axioms_count,10,10,175,0.6666820049285889,0.8119727895419613,6.9,
prob_axioms_count,10,10,176,1.0595000505447387,0.7839661662702375,11.0,
prob_axioms_count,10,10,177,1.0553245544433594,0.6165225781129484,10.9,
prob_axioms_count,10,10,178,0.9827094316482544,0.6987015573801989,10.1,
prob_axioms_count,10,10,179,0.7922751426696777,1.0303437749213062,7.7,
prob_axioms_count,10,10,180,0.8294332265853882,0.6623318806087338,8.5,
prob_axioms_count,10,10,181,1.0054865837097169,0.8678853926440956,9.6,
prob_axioms_count,10,10,182,0.9835777282714844,0.9514696318131342,8.7,
prob_axioms_count,10,10,183,0.8704941749572754,0.8972170867970441,8.2,
prob_axioms_count,10,10,184,1.5895894289016723,0.9924182010461685,14.1,
prob_axioms_count,10,10,185,0.9920128107070922,1.0496066721108628,7.6,
prob_axioms_count,10,10,186,1.039637279510498,0.7893072267932175,9.4,
prob_axioms_count,10,10,187,1.7057233095169066,1.327104947279741,14.7,
prob_axioms_count,10,10,188,1.4997523546218872,1.041890053714383,13.5,
prob_axioms_count,10,10,189,0.6174500703811645,0.7489118589082525,5.4,
prob_axioms_count,10,10,190,1.1294573068618774,0.7685609255491368,10.2,
prob_axioms_count,10,10,191,1.709745740890503,0.7169527533538451,14.8,
prob_axioms_count,10,10,192,1.0092983722686768,0.9143542497145226,8.3,
prob_axioms_count,10,10,193,1.197025752067566,1.0206474683539368,10.0,
prob_axioms_count,10,10,194,1.2663946628570557,0.9809758063432651,10.4,
prob_axioms_count,10,10,195,1.047962212562561,0.823448696691103,8.6,
prob_axioms_count,10,10,196,1.0282915115356446,0.9343422432484202,8.5,
prob_axioms_count,10,10,197,1.1057851552963256,0.9049813364273687,8.9,
prob_axioms_count,10,10,198,0.8244492292404175,0.9725900139974885,6.4,
prob_axioms_count,10,10,199,1.5981924295425416,1.517313608818843,10.5,
