Concepts count,Axioms count,Probability axioms count,SAT proportion,Time
60,0.016666666666666666,10,1.0,0.009731824398040772
60,0.03333333333333333,10,1.0,0.011002261638641358
60,0.05,10,1.0,0.011291847229003907
60,0.06666666666666667,10,1.0,0.010714569091796876
60,0.08333333333333333,10,1.0,0.011011009216308593
60,0.1,10,0.99,0.010731496810913087
60,0.11666666666666667,10,1.0,0.010731480121612548
60,0.13333333333333333,10,1.0,0.010960378646850587
60,0.15,10,1.0,0.011001038551330566
60,0.16666666666666666,10,1.0,0.010767292976379395
60,0.18333333333333332,10,1.0,0.011181769371032714
60,0.2,10,0.98,0.01157339334487915
60,0.21666666666666667,10,1.0,0.013103573322296143
60,0.23333333333333334,10,0.99,0.013207530975341797
60,0.25,10,1.0,0.013664772510528564
60,0.26666666666666666,10,1.0,0.014252042770385743
60,0.2833333333333333,10,0.97,0.013061585426330567
60,0.3,10,0.99,0.013492050170898438
60,0.31666666666666665,10,1.0,0.01836888790130615
60,0.3333333333333333,10,0.97,0.01865279197692871
60,0.35,10,1.0,0.01705589532852173
60,0.36666666666666664,10,1.0,0.013970494270324707
60,0.38333333333333336,10,1.0,0.01542212963104248
60,0.4,10,0.97,0.013851349353790282
60,0.4166666666666667,10,0.98,0.015568931102752686
60,0.43333333333333335,10,0.99,0.01348435640335083
60,0.45,10,0.98,0.012417023181915282
60,0.4666666666666667,10,0.98,0.013731343746185303
60,0.48333333333333334,10,0.98,0.011916022300720214
60,0.5,10,0.96,0.014405133724212647
60,0.5166666666666667,10,0.98,0.016291182041168212
60,0.5333333333333333,10,0.99,0.019987192153930664
60,0.55,10,0.99,0.017517926692962645
60,0.5666666666666667,10,0.99,0.012730135917663574
60,0.5833333333333334,10,0.96,0.01194880485534668
60,0.6,10,0.92,0.01104300022125244
60,0.6166666666666667,10,0.98,0.01333548069000244
60,0.6333333333333333,10,0.98,0.012495806217193603
60,0.65,10,0.96,0.01235022783279419
60,0.6666666666666666,10,0.92,0.01643683195114136
60,0.6833333333333333,10,0.98,0.01706334114074707
60,0.7,10,0.96,0.010209035873413087
60,0.7166666666666667,10,0.96,0.012345123291015624
60,0.7333333333333333,10,0.94,0.014510271549224853
60,0.75,10,0.93,0.01992433547973633
60,0.7666666666666667,10,0.9,0.013122010231018066
60,0.7833333333333333,10,0.88,0.01261608362197876
60,0.8,10,0.94,0.01406348705291748
60,0.8166666666666667,10,0.94,0.01710476875305176
60,0.8333333333333334,10,0.94,0.014520578384399414
60,0.85,10,0.93,0.012681643962860107
60,0.8666666666666667,10,0.93,0.01374868631362915
60,0.8833333333333333,10,0.88,0.012273590564727783
60,0.9,10,0.88,0.0131168794631958
60,0.9166666666666666,10,0.92,0.012477846145629882
60,0.9333333333333333,10,0.9,0.012525577545166016
60,0.95,10,0.93,0.012784562110900878
60,0.9666666666666667,10,0.88,0.013146443367004395
60,0.9833333333333333,10,0.9,0.013127379417419434
60,1.0,10,0.9,0.012404565811157226
60,1.0166666666666666,10,0.85,0.01236680030822754
60,1.0333333333333334,10,0.88,0.012158498764038086
60,1.05,10,0.84,0.012005038261413574
60,1.0666666666666667,10,0.86,0.012363696098327636
60,1.0833333333333333,10,0.78,0.011262288093566894
60,1.1,10,0.86,0.01241356372833252
60,1.1166666666666667,10,0.83,0.012062342166900634
60,1.1333333333333333,10,0.86,0.01250347375869751
60,1.15,10,0.8,0.012175333499908448
60,1.1666666666666667,10,0.85,0.012259690761566163
60,1.1833333333333333,10,0.89,0.012483360767364502
60,1.2,10,0.83,0.013381140232086182
60,1.2166666666666666,10,0.81,0.01271411895751953
60,1.2333333333333334,10,0.73,0.01245333194732666
60,1.25,10,0.75,0.014906883239746094
60,1.2666666666666666,10,0.78,0.011684322357177734
60,1.2833333333333334,10,0.72,0.011764204502105713
60,1.3,10,0.67,0.010282282829284667
60,1.3166666666666667,10,0.8,0.014024043083190918
60,1.3333333333333333,10,0.78,0.014283509254455566
60,1.35,10,0.68,0.01044015645980835
60,1.3666666666666667,10,0.63,0.009044675827026368
60,1.3833333333333333,10,0.65,0.011295268535614014
60,1.4,10,0.61,0.012527251243591308
60,1.4166666666666667,10,0.64,0.011077382564544679
60,1.4333333333333333,10,0.6,0.009423913955688477
60,1.45,10,0.6,0.009634265899658203
60,1.4666666666666666,10,0.6,0.01002147912979126
60,1.4833333333333334,10,0.56,0.01125002384185791
60,1.5,10,0.6,0.010341498851776123
60,1.5166666666666666,10,0.49,0.01370039939880371
60,1.5333333333333334,10,0.46,0.010272109508514404
60,1.55,10,0.52,0.012165942192077638
60,1.5666666666666667,10,0.5,0.010381104946136475
60,1.5833333333333333,10,0.55,0.010654327869415283
60,1.6,10,0.55,0.009677395820617676
60,1.6166666666666667,10,0.47,0.009233860969543458
60,1.6333333333333333,10,0.49,0.00974616289138794
60,1.65,10,0.51,0.009459233283996582
60,1.6666666666666667,10,0.51,0.009118256568908691
60,1.6833333333333333,10,0.41,0.009531242847442627
60,1.7,10,0.36,0.009285845756530763
60,1.7166666666666666,10,0.38,0.00887556791305542
60,1.7333333333333334,10,0.43,0.009693620204925537
60,1.75,10,0.4,0.01114473581314087
60,1.7666666666666666,10,0.3,0.01191439151763916
60,1.7833333333333334,10,0.42,0.009524788856506348
60,1.8,10,0.34,0.008749594688415527
60,1.8166666666666667,10,0.36,0.00889366865158081
60,1.8333333333333333,10,0.49,0.009214122295379639
60,1.85,10,0.28,0.009134795665740967
60,1.8666666666666667,10,0.33,0.00875645637512207
60,1.8833333333333333,10,0.37,0.009279510974884032
60,1.9,10,0.28,0.00873995065689087
60,1.9166666666666667,10,0.34,0.008796062469482422
60,1.9333333333333333,10,0.3,0.009212095737457276
60,1.95,10,0.24,0.00903045892715454
60,1.9666666666666666,10,0.35,0.009140875339508057
60,1.9833333333333334,10,0.21,0.00863891363143921
60,2.0,10,0.29,0.009049885272979737
60,2.0166666666666666,10,0.25,0.008826484680175781
60,2.033333333333333,10,0.25,0.009175517559051515
60,2.05,10,0.3,0.008950262069702149
60,2.066666666666667,10,0.22,0.008763093948364258
60,2.0833333333333335,10,0.2,0.008643102645874024
60,2.1,10,0.25,0.008919270038604736
60,2.1166666666666667,10,0.28,0.009140708446502686
60,2.1333333333333333,10,0.2,0.008477532863616943
60,2.15,10,0.26,0.008937642574310303
60,2.1666666666666665,10,0.23,0.009974007606506347
60,2.183333333333333,10,0.26,0.009878358840942382
60,2.2,10,0.13,0.008362629413604737
60,2.216666666666667,10,0.28,0.01182443618774414
60,2.2333333333333334,10,0.23,0.010353109836578368
60,2.25,10,0.14,0.008742148876190186
60,2.2666666666666666,10,0.18,0.00962120532989502
60,2.283333333333333,10,0.15,0.009308972358703614
60,2.3,10,0.13,0.009012374877929687
60,2.316666666666667,10,0.11,0.011844608783721924
60,2.3333333333333335,10,0.15,0.01157278299331665
60,2.35,10,0.16,0.01020967960357666
60,2.3666666666666667,10,0.22,0.010812897682189942
60,2.3833333333333333,10,0.18,0.009315357208251954
60,2.4,10,0.14,0.009389002323150635
60,2.4166666666666665,10,0.18,0.010670881271362304
60,2.433333333333333,10,0.21,0.013567988872528075
60,2.45,10,0.17,0.011613233089447022
60,2.466666666666667,10,0.13,0.008548099994659424
60,2.4833333333333334,10,0.16,0.01007314920425415
60,2.5,10,0.12,0.010661695003509521
60,2.5166666666666666,10,0.15,0.009445605278015136
60,2.533333333333333,10,0.18,0.008904137611389161
60,2.55,10,0.13,0.008900327682495117
60,2.566666666666667,10,0.14,0.009254369735717773
60,2.5833333333333335,10,0.1,0.008717949390411378
60,2.6,10,0.13,0.01049628973007202
60,2.6166666666666667,10,0.09,0.008648126125335694
60,2.6333333333333333,10,0.1,0.00875894069671631
60,2.65,10,0.12,0.009123363494873048
60,2.6666666666666665,10,0.08,0.008855369091033936
60,2.683333333333333,10,0.09,0.00868107557296753
60,2.7,10,0.19,0.01001225709915161
60,2.716666666666667,10,0.12,0.009416675567626953
60,2.7333333333333334,10,0.08,0.008567898273468018
60,2.75,10,0.09,0.008370091915130615
60,2.7666666666666666,10,0.11,0.009305448532104492
60,2.783333333333333,10,0.1,0.008899412155151366
60,2.8,10,0.08,0.008537964820861816
60,2.816666666666667,10,0.09,0.009133901596069336
60,2.8333333333333335,10,0.09,0.012575502395629884
60,2.85,10,0.08,0.009725291728973389
60,2.8666666666666667,10,0.04,0.008865885734558106
60,2.8833333333333333,10,0.12,0.010698363780975342
60,2.9,10,0.03,0.009680702686309814
60,2.9166666666666665,10,0.09,0.010838160514831543
60,2.933333333333333,10,0.11,0.010720818042755128
60,2.95,10,0.07,0.00990126609802246
60,2.966666666666667,10,0.08,0.010383918285369872
60,2.9833333333333334,10,0.08,0.009164271354675292
60,3.0,10,0.06,0.009558863639831543
60,3.0166666666666666,10,0.11,0.01117246150970459
60,3.033333333333333,10,0.03,0.009747443199157714
60,3.05,10,0.09,0.00954925298690796
60,3.066666666666667,10,0.03,0.010899741649627686
60,3.0833333333333335,10,0.07,0.009010727405548096
60,3.1,10,0.05,0.011102178096771241
60,3.1166666666666667,10,0.06,0.012156317234039307
60,3.1333333333333333,10,0.05,0.01194342851638794
60,3.15,10,0.08,0.009949517250061036
60,3.1666666666666665,10,0.08,0.010179991722106934
60,3.183333333333333,10,0.07,0.010297510623931885
60,3.2,10,0.05,0.010798416137695312
60,3.216666666666667,10,0.07,0.013233602046966553
60,3.2333333333333334,10,0.07,0.008526642322540284
60,3.25,10,0.04,0.008356091976165771
60,3.2666666666666666,10,0.06,0.008514962196350097
60,3.283333333333333,10,0.06,0.008823339939117431
60,3.3,10,0.04,0.008272554874420166
60,3.316666666666667,10,0.06,0.008828544616699218
